Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,labels
-58.795,-56.84,-56.972500000000004,-62.913333333333334,-56.432500000000005,-56.137499999999996,-56.230000000000004,4
-62.9225,-60.5725,-59.7975,-66.66333333333333,-58.635000000000005,-57.5175,-57.185,6
-54.095000000000006,-54.455,-61.685,-57.98333333333333,-57.88,-59.6725,-59.394999999999996,0
-63.955,-68.8075,-61.862500000000004,-64.92666666666666,-64.2875,-60.665000000000006,-62.35,3
-53.057500000000005,-55.995000000000005,-61.19,-51.57333333333333,-58.4375,-60.4825,-59.06,0
-65.6825,-62.160000000000004,-63.30250000000001,-69.64,-60.1975,-60.275,-59.135000000000005,0
-57.5975,-58.940000000000005,-61.847500000000004,-58.81666666666666,-61.17,-61.1275,-61.379999999999995,0
-66.475,-60.7,-60.795,-71.01333333333334,-57.3125,-57.3125,-56.3,0
-65.44,-63.545,-60.3775,-68.14999999999999,-62.68,-61.155,-62.075,1
-62.62,-63.2575,-64.755,-64.75666666666666,-64.38499999999999,-63.275000000000006,-63.61,3
-79.795,-81.325,-82.46,-79.52666666666666,-82.445,-82.79999999999998,-83.32,7
-73.02,-72.66,-68.3625,-75.20333333333333,-72.1925,-68.70750000000001,-70.055,2
-52.552499999999995,-54.027499999999996,-60.30500000000001,-54.330000000000005,-56.7025,-58.165,-57.82,4
-64.00750000000001,-69.5525,-73.36500000000001,-59.57333333333333,-78.14500000000001,-76.14,-77.255,5
-58.677499999999995,-63.637499999999996,-67.5525,-58.54666666666666,-68.35249999999999,-71.6675,-68.11500000000001,0
-71.5675,-70.29750000000001,-63.26,-74.06,-68.66250000000001,-64.4725,-66.47999999999999,1
-53.790000000000006,-57.56,-59.285000000000004,-54.556666666666665,-57.805,-59.35,-57.885000000000005,0
-63.69500000000001,-64.4975,-67.3775,-65.79333333333334,-66.4,-65.9825,-66.25999999999999,3
-55.6325,-59.8,-62.31999999999999,-55.07666666666666,-60.3475,-61.8225,-62.2,0
-60.237500000000004,-61.155,-64.63250000000001,-62.13999999999999,-62.8125,-62.5825,-62.4,0
-55.27,-56.519999999999996,-60.832499999999996,-56.49666666666667,-58.94,-59.162499999999994,-59.32,0
-51.1575,-52.52,-60.587500000000006,-53.580000000000005,-55.4975,-60.0575,-57.18,4
-60.695,-60.145,-65.46000000000001,-64.22,-61.75750000000001,-64.06,-63.64,0
-59.777499999999996,-65.745,-66.3725,-60.82333333333333,-68.57000000000001,-66.1525,-66.365,3
-52.905,-53.92999999999999,-61.072500000000005,-56.77333333333333,-57.03,-60.0325,-58.065,4
-57.985,-58.7275,-61.05,-59.800000000000004,-60.099999999999994,-59.489999999999995,-59.74,0
-58.7025,-60.692499999999995,-61.21,-58.06333333333333,-61.037499999999994,-60.405,-60.86,0
-59.807500000000005,-59.0475,-60.402499999999996,-61.74,-59.7025,-60.495000000000005,-60.489999999999995,0
-57.8475,-55.5825,-58.137499999999996,-62.51,-55.324999999999996,-56.3775,-55.66,4
-59.2775,-60.3875,-63.375,-58.27,-62.0,-62.292500000000004,-61.894999999999996,0
-56.370000000000005,-57.355000000000004,-61.894999999999996,-57.403333333333336,-59.7625,-60.7375,-60.67,0
-64.245,-64.07249999999999,-65.0,-65.82333333333334,-65.1975,-65.7575,-65.98500000000001,3
-75.1925,-73.7775,-64.9525,-75.48666666666666,-71.2675,-65.55250000000001,-67.85,2
-57.38,-57.78,-60.724999999999994,-59.53333333333333,-59.13,-59.1125,-58.875,0
-58.3975,-58.945,-61.7,-60.96666666666666,-60.8925,-61.1725,-61.545,0
-55.6675,-58.465,-63.3775,-56.35333333333333,-59.525,-62.0425,-60.2,0
-53.915000000000006,-56.61,-61.315,-55.053333333333335,-59.3175,-59.48,-58.93,0
-58.9925,-60.425000000000004,-64.19749999999999,-59.20666666666667,-61.7625,-62.235,-61.7,0
-69.95,-64.19500000000001,-63.0925,-72.88666666666666,-61.6925,-61.802499999999995,-61.254999999999995,1
-79.795,-81.32499999999999,-82.41749999999999,-79.53666666666668,-82.5,-82.825,-83.385,7
-53.855000000000004,-56.660000000000004,-60.6025,-54.77,-58.192499999999995,-60.075,-58.645,0
-66.2525,-67.23750000000001,-67.0275,-65.94,-66.7225,-65.6425,-65.765,3
-58.7,-58.60249999999999,-60.3525,-59.49333333333334,-59.5625,-60.51,-60.375,0
-57.68000000000001,-57.945,-60.807500000000005,-58.383333333333326,-59.375,-60.765,-60.519999999999996,0
-54.35,-57.989999999999995,-63.27,-53.78333333333333,-59.0975,-60.92,-61.185,0
-66.95,-63.64,-56.41,-72.00666666666666,-60.87,-56.332499999999996,-57.955,1
-60.129999999999995,-61.3425,-64.07499999999999,-61.903333333333336,-63.855000000000004,-63.582499999999996,-63.905,0
-65.24,-64.3625,-56.2675,-66.45,-62.3025,-57.112500000000004,-60.545,1
-62.949999999999996,-64.69250000000001,-72.8825,-64.66666666666667,-66.5525,-70.22,-68.675,5
-58.92,-60.3825,-64.4,-60.54333333333333,-62.705,-62.32749999999999,-62.364999999999995,0
-55.412499999999994,-59.78,-65.4925,-53.36666666666667,-60.495,-64.3175,-63.305,0
-57.0675,-55.43000000000001,-58.370000000000005,-60.46333333333334,-55.1375,-57.15,-56.19,4
-58.4975,-58.957499999999996,-61.87,-57.50333333333333,-59.705,-61.0275,-60.394999999999996,0
-75.65249999999999,-74.265,-68.99000000000001,-78.27333333333333,-72.69,-69.60499999999999,-71.125,2
-67.6325,-66.675,-57.302499999999995,-67.17,-63.135000000000005,-58.832499999999996,-60.900000000000006,1
-58.1025,-59.865,-63.067499999999995,-59.156666666666666,-62.290000000000006,-61.7,-62.03,0
-59.830000000000005,-56.7975,-57.39999999999999,-63.669999999999995,-55.28,-55.144999999999996,-54.57,6
-56.3775,-57.364999999999995,-71.2125,-59.35999999999999,-61.0925,-69.7375,-64.19,0
-55.1125,-57.8925,-59.9225,-53.21,-58.129999999999995,-58.715,-58.980000000000004,0
-60.955,-65.29,-70.4525,-56.923333333333325,-64.575,-67.9025,-66.12,3
-57.22749999999999,-59.629999999999995,-63.61,-58.23,-59.754999999999995,-62.815,-60.585,0
-59.2125,-59.809999999999995,-60.82,-61.19,-61.3325,-60.325,-60.815,0
-54.055,-56.99999999999999,-64.39,-52.57,-60.510000000000005,-63.7025,-61.055,0
-65.86250000000001,-66.33,-68.7825,-67.98666666666666,-67.4575,-66.9675,-66.945,3
-57.0175,-61.537499999999994,-65.1875,-56.82666666666666,-61.942499999999995,-64.5975,-64.035,0
-63.644999999999996,-65.685,-66.08500000000001,-65.18666666666667,-69.44749999999999,-67.0425,-69.13499999999999,5
-57.0475,-60.7375,-64.78,-57.04,-61.845,-65.155,-63.235,0
-59.412499999999994,-60.44,-61.8725,-58.98,-61.4075,-61.394999999999996,-61.480000000000004,0
-79.78500000000001,-81.32249999999999,-82.42999999999999,-79.51666666666667,-82.47,-82.80000000000001,-83.34,7
-55.7475,-56.655,-62.442499999999995,-57.23,-59.879999999999995,-60.6,-60.85,0
-54.542500000000004,-57.7875,-60.830000000000005,-55.56333333333333,-58.4375,-61.33,-59.295,0
-56.69,-58.572500000000005,-60.8425,-55.970000000000006,-59.1125,-59.0625,-58.885000000000005,0
-55.055,-57.96750000000001,-61.4375,-55.79666666666666,-58.355000000000004,-60.7875,-58.89,0
-60.975,-60.6925,-61.394999999999996,-63.64666666666667,-61.4875,-61.22,-61.69,0
-54.977500000000006,-56.582499999999996,-61.5825,-56.153333333333336,-58.44,-58.83250000000001,-58.28,0
-76.5675,-75.7175,-76.975,-82.61333333333334,-77.65,-75.0775,-75.605,2
-57.03999999999999,-55.9225,-63.05500000000001,-60.67000000000001,-57.355000000000004,-60.405,-58.510000000000005,0
-69.095,-67.07499999999999,-59.51,-71.26666666666667,-64.82749999999999,-61.405,-63.48,1
-56.53,-59.2725,-61.42,-56.61333333333334,-59.5525,-62.39,-60.55,0
-56.215,-56.3425,-57.75000000000001,-57.85333333333333,-57.9575,-58.8125,-59.135000000000005,0
-56.612500000000004,-54.150000000000006,-60.04750000000001,-57.913333333333334,-57.92,-57.695,-61.769999999999996,0
-61.9825,-65.405,-68.5475,-63.086666666666666,-69.64750000000001,-68.2425,-69.455,5
-58.28,-59.1125,-60.2625,-58.26333333333333,-59.525,-59.1075,-59.155,0
-59.7425,-59.932500000000005,-61.207499999999996,-62.086666666666666,-60.9075,-59.77,-60.065,0
-54.5625,-58.4825,-63.0425,-54.98,-59.285,-62.4225,-60.61,0
-57.6875,-58.0375,-61.165,-60.056666666666665,-60.255,-61.8625,-61.845,0
-52.175,-51.935,-58.4775,-55.79,-54.385,-57.06,-56.02,4
-51.247499999999995,-54.5425,-60.2475,-53.26,-55.5775,-58.605,-58.004999999999995,4
-59.58,-59.675,-59.527499999999996,-59.64333333333334,-59.955,-59.435,-59.955,0
-76.39,-73.4525,-68.2725,-82.56333333333333,-72.2975,-69.22999999999999,-70.67500000000001,2
-53.605,-53.155,-59.962500000000006,-57.693333333333335,-55.0325,-57.855000000000004,-56.34,4
-57.905,-59.7225,-61.089999999999996,-58.52666666666667,-59.637499999999996,-61.027499999999996,-59.959999999999994,0
-53.875,-53.120000000000005,-59.9875,-58.163333333333334,-54.995,-58.199999999999996,-56.665,4
-66.5775,-62.075,-67.96749999999999,-72.22666666666667,-60.78,-65.41,-61.69,0
-57.73,-58.46,-59.4575,-59.870000000000005,-59.612500000000004,-58.260000000000005,-58.845,0
-64.51,-61.2125,-56.290000000000006,-67.75,-57.03,-54.14,-54.489999999999995,6
-55.387499999999996,-53.6,-58.987500000000004,-59.94,-54.1725,-57.0525,-55.480000000000004,4
-53.915000000000006,-53.19,-63.55,-61.29,-59.300000000000004,-58.675,-60.425,0
-60.277499999999996,-58.8525,-59.5625,-63.373333333333335,-57.972500000000004,-57.2225,-56.92,6
-62.2125,-58.68,-59.2325,-66.98333333333333,-57.5425,-58.12,-57.635,6
-65.1075,-66.0875,-67.73,-66.91666666666667,-68.03,-66.5425,-67.16,3
-54.802499999999995,-54.905,-56.225,-56.913333333333334,-56.2375,-56.127500000000005,-56.599999999999994,4
-59.3075,-58.23,-59.75500000000001,-61.51666666666667,-58.864999999999995,-59.9975,-59.885000000000005,0
-51.1625,-54.305,-57.71,-53.06666666666666,-54.635,-56.8125,-56.355000000000004,4
-78.2825,-77.465,-70.625,-80.66666666666667,-76.7375,-73.18,-75.465,2
-74.94,-73.6525,-67.9,-76.14333333333333,-71.7975,-69.4825,-70.46000000000001,2
-56.33,-59.695,-67.1,-55.02666666666667,-61.0075,-64.3025,-62.67,0
-55.552499999999995,-53.2225,-60.614999999999995,-61.88666666666666,-54.397499999999994,-57.0175,-55.67,4
-54.370000000000005,-56.337500000000006,-61.3275,-55.98333333333333,-57.5,-59.5475,-58.055,0
-61.1025,-60.150000000000006,-68.015,-65.58666666666666,-62.4625,-66.39500000000001,-65.465,3
-58.1375,-60.985,-62.9125,-58.336666666666666,-60.955000000000005,-63.237500000000004,-61.504999999999995,0
-68.9475,-69.9525,-71.76999999999998,-71.09333333333333,-71.94,-70.69,-71.385,5
-55.86750000000001,-57.335,-60.85000000000001,-57.88999999999999,-59.629999999999995,-59.9025,-60.11,0
-54.690000000000005,-55.2275,-72.2175,-57.28666666666667,-57.5225,-65.28750000000001,-59.68,0
-59.459999999999994,-60.8925,-63.2425,-60.28333333333334,-62.59,-61.739999999999995,-61.760000000000005,0
-56.0075,-53.675000000000004,-56.99,-60.449999999999996,-53.3925,-55.2375,-54.15,4
-60.585,-58.165,-57.15,-64.69,-57.0675,-56.215,-56.325,6
-58.677499999999995,-60.3825,-65.2425,-59.52333333333333,-62.44499999999999,-62.9825,-62.230000000000004,0
-55.2775,-53.92,-55.31999999999999,-52.093333333333334,-54.7125,-55.705,-57.19499999999999,4
-71.795,-70.275,-62.6775,-76.22666666666667,-69.17,-64.84,-67.405,1
-76.70499999999998,-76.60999999999999,-74.925,-78.20333333333333,-75.6175,-75.1275,-75.535,2
-60.0475,-62.5925,-63.695,-60.36333333333334,-62.5125,-63.544999999999995,-62.31,0
-57.6675,-59.1625,-59.9175,-58.26666666666667,-59.155,-59.85,-59.36,0
-56.6875,-57.485,-59.775,-59.446666666666665,-59.0575,-58.887499999999996,-58.879999999999995,0
-65.845,-60.769999999999996,-64.915,-66.35000000000001,-58.015,-61.5625,-58.175,0
-59.4075,-60.545,-63.214999999999996,-58.99666666666667,-61.7875,-62.05,-61.724999999999994,0
-64.465,-65.46000000000001,-69.91,-65.04,-67.5325,-69.41499999999999,-68.82,5
-67.7075,-66.9,-68.395,-69.89,-67.5975,-68.5825,-68.38,5
-58.3375,-58.08,-61.400000000000006,-59.410000000000004,-59.335,-61.3125,-60.815,0
-68.94749999999999,-67.2275,-59.339999999999996,-71.72666666666667,-65.6425,-61.275000000000006,-63.525,1
-53.775,-54.692499999999995,-65.105,-58.49,-56.0075,-61.6275,-57.835,0
-56.6475,-60.515,-64.63,-56.166666666666664,-61.654999999999994,-65.015,-62.605000000000004,0
-54.635,-58.0575,-61.665000000000006,-54.576666666666675,-58.96,-61.695,-59.519999999999996,0
-58.7775,-59.052499999999995,-61.464999999999996,-60.85333333333333,-60.0475,-60.36,-60.05,0
-54.33,-57.475,-65.4925,-54.666666666666664,-59.150000000000006,-62.3975,-61.985,0
-69.0325,-66.7575,-59.292500000000004,-72.99666666666667,-65.42,-61.645,-63.97,1
-69.8725,-60.277499999999996,-58.0825,-61.51,-58.227500000000006,-54.0475,-56.22,6
-56.0925,-60.07,-66.0475,-54.626666666666665,-61.0125,-62.6375,-61.755,0
-55.675,-58.567499999999995,-60.387499999999996,-56.18666666666667,-58.81,-60.515,-59.095,0
-72.6275,-71.4925,-66.4775,-75.48333333333333,-70.62,-66.8275,-68.33,2
-57.3825,-57.089999999999996,-58.94,-60.379999999999995,-58.255,-58.71000000000001,-58.86,0
-58.57249999999999,-58.0925,-59.855000000000004,-60.21333333333333,-58.7625,-59.660000000000004,-59.5,0
-72.98,-71.38250000000001,-63.8975,-76.46666666666667,-70.005,-65.75999999999999,-68.185,2
-60.00749999999999,-63.245,-71.0525,-58.98666666666667,-59.227500000000006,-61.8475,-57.435,0
-53.6975,-56.14,-60.5225,-56.57333333333333,-57.99,-60.5725,-58.504999999999995,0
-54.305,-56.230000000000004,-61.915,-56.836666666666666,-58.9,-60.0625,-58.835,0
-56.7175,-58.18750000000001,-60.7325,-55.843333333333334,-59.654999999999994,-59.839999999999996,-59.57,0
-59.5075,-59.4025,-60.644999999999996,-61.88333333333333,-60.5075,-60.525000000000006,-60.754999999999995,0
-58.145,-61.26500000000001,-62.95,-58.0,-61.13,-63.345,-61.425,0
-52.905,-56.964999999999996,-61.1375,-52.67333333333334,-58.1325,-61.0325,-58.795,0
-65.02250000000001,-65.24749999999999,-68.0175,-66.66666666666667,-66.5075,-66.5425,-66.24000000000001,3
-58.684999999999995,-60.830000000000005,-63.8675,-59.48333333333333,-61.7325,-63.3025,-62.035,0
-53.285,-56.1175,-60.792500000000004,-55.75,-57.405,-60.385,-59.59,0
-59.8,-54.9625,-59.510000000000005,-67.00666666666666,-54.4625,-58.235,-56.099999999999994,4
-63.5325,-63.105000000000004,-63.887499999999996,-66.48,-63.870000000000005,-63.6325,-64.05,3
-58.3425,-58.265,-60.692499999999995,-59.32,-59.46,-60.7425,-60.58,0
-58.06,-58.4825,-60.09,-59.57,-60.260000000000005,-61.045,-61.385000000000005,0
-58.1875,-59.0525,-60.769999999999996,-60.01666666666667,-60.510000000000005,-59.3875,-59.900000000000006,0
-52.675,-53.5825,-55.44749999999999,-54.583333333333336,-55.019999999999996,-53.9825,-54.4,4
-58.6725,-63.1725,-57.3775,-57.29333333333333,-60.72,-57.4525,-59.075,0
-60.02,-60.112500000000004,-60.302499999999995,-60.96,-59.92,-59.4775,-59.345,0
-75.1,-73.97,-72.4275,-77.23333333333333,-73.91999999999999,-72.745,-73.035,2
-69.26750000000001,-66.9875,-71.3575,-73.33333333333333,-66.475,-68.53,-66.885,5
-58.9175,-59.51499999999999,-60.044999999999995,-60.903333333333336,-60.655,-59.0875,-59.855000000000004,0
-72.45,-66.8,-65.2275,-74.77999999999999,-66.875,-65.77000000000001,-64.42,1
-60.625,-62.3525,-70.125,-62.6,-64.885,-65.37,-64.63499999999999,3
-79.495,-77.5625,-69.28999999999999,-82.77666666666666,-74.955,-70.39750000000001,-72.41499999999999,2
-71.0525,-69.1975,-70.13000000000001,-74.31333333333333,-69.21,-70.1925,-69.9,5
-68.84,-68.52499999999999,-71.8375,-70.32000000000001,-69.655,-71.345,-70.78,5
-54.405,-56.677499999999995,-59.9875,-56.0,-58.89,-58.67,-58.49,0
-55.154999999999994,-57.337500000000006,-63.277499999999996,-53.583333333333336,-59.79,-62.5925,-60.575,0
-57.027499999999996,-55.01,-60.355000000000004,-61.376666666666665,-55.54,-58.45,-56.695,0
-62.862500000000004,-66.0175,-71.0375,-61.300000000000004,-69.0875,-70.77499999999999,-68.85499999999999,5
-62.435,-60.145,-58.45,-66.64666666666666,-59.169999999999995,-58.0825,-58.525,6
-55.150000000000006,-55.54,-58.245,-56.39666666666667,-57.294999999999995,-58.8525,-58.745000000000005,4
-58.462500000000006,-56.8325,-58.795,-61.666666666666664,-56.004999999999995,-57.55499999999999,-56.75,4
-51.092499999999994,-54.355,-58.7725,-52.970000000000006,-56.6375,-58.3375,-56.56,4
-61.095,-59.647499999999994,-57.6825,-62.89333333333334,-58.595,-57.307500000000005,-57.935,6
-58.7175,-58.3875,-60.1575,-60.473333333333336,-59.767500000000005,-61.0325,-60.845,0
-58.2025,-59.754999999999995,-62.472500000000004,-60.06333333333333,-62.50750000000001,-61.7125,-62.43,0
-68.0875,-66.58499999999998,-59.542500000000004,-72.19,-65.5875,-61.3725,-63.8,1
-59.22,-56.435,-60.015,-63.71,-55.980000000000004,-57.335,-56.065,4
-77.025,-77.17,-78.795,-77.59666666666666,-77.57,-77.3475,-77.815,2
-67.58,-69.37,-71.2325,-68.65333333333332,-72.09,-70.8875,-71.75,5
-56.65,-55.6275,-58.4125,-60.63333333333333,-56.6525,-57.9,-57.625,4
-72.19,-72.33749999999999,-64.63499999999999,-75.81666666666668,-72.5725,-67.10499999999999,-70.175,2
-76.345,-74.4925,-67.625,-78.42333333333333,-73.1875,-69.1875,-71.44,2
-57.375,-56.3225,-56.5525,-59.52,-56.599999999999994,-56.754999999999995,-57.055,0
-59.44,-59.5325,-62.332499999999996,-62.126666666666665,-61.254999999999995,-61.945,-61.980000000000004,0
-58.225,-55.3925,-58.185,-63.11666666666667,-54.9975,-56.2575,-55.275000000000006,4
-66.6,-70.5275,-76.665,-66.06,-73.98,-77.405,-76.425,5
-57.395,-58.7175,-62.56,-58.913333333333334,-60.4275,-60.9125,-60.725,0
-55.8725,-59.33,-64.4275,-56.24666666666667,-60.2425,-64.1525,-62.545,0
-62.267500000000005,-63.05500000000001,-64.4575,-64.28666666666668,-64.355,-63.0375,-63.555,3
-58.472500000000004,-60.59,-61.6325,-57.946666666666665,-60.502500000000005,-61.410000000000004,-60.285,0
-55.980000000000004,-57.942499999999995,-62.144999999999996,-56.99333333333333,-61.0325,-61.0175,-61.405,0
-77.9275,-75.70750000000001,-72.0225,-81.31,-74.97999999999999,-72.3075,-73.42,2
-50.66,-52.95,-56.31,-53.54,-55.7,-55.8,-55.269999999999996,4
-58.2775,-58.71,-60.5775,-60.300000000000004,-59.8275,-59.0675,-59.135,0
-77.05250000000001,-75.35,-64.66749999999999,-78.35666666666667,-72.405,-68.525,-71.35,2
-56.285,-58.905,-64.12,-54.22,-61.135,-63.305,-61.845,0
-59.325,-61.1225,-68.945,-63.306666666666665,-63.849999999999994,-67.215,-65.58500000000001,3
-59.385,-58.375,-59.54,-60.92666666666667,-58.6425,-59.5975,-59.32,0
-58.442499999999995,-58.275,-61.665,-60.96666666666667,-59.775,-60.795,-60.44,0
-64.3075,-67.5425,-72.2325,-62.88666666666666,-69.195,-70.97,-70.22,5
-59.349999999999994,-59.975,-60.655,-61.46666666666666,-61.015,-59.435,-60.114999999999995,0
-60.46750000000001,-56.4375,-61.847500000000004,-65.87666666666667,-55.114999999999995,-58.0925,-55.55,4
-60.675000000000004,-60.21,-62.24000000000001,-61.81333333333333,-61.160000000000004,-62.3725,-62.055,0
-56.2025,-57.169999999999995,-58.647499999999994,-57.473333333333336,-58.72,-58.355000000000004,-58.709999999999994,0
-59.690000000000005,-60.1725,-58.6875,-61.36666666666667,-59.1275,-56.8275,-57.239999999999995,6
-60.9225,-61.317499999999995,-58.3875,-62.43666666666667,-65.575,-59.045,-62.739999999999995,0
-54.4825,-57.419999999999995,-59.0875,-55.026666666666664,-57.69500000000001,-59.2,-57.845,0
-69.4075,-67.3475,-64.17250000000001,-70.58,-65.95750000000001,-65.1925,-65.645,1
-79.78500000000001,-81.33,-82.41499999999999,-79.51666666666667,-82.4975,-82.80499999999999,-83.375,7
-55.4125,-58.7875,-62.5475,-55.43000000000001,-59.69500000000001,-62.345,-60.370000000000005,0
-58.2025,-58.47,-60.6525,-60.22,-59.61,-59.8575,-59.995000000000005,0
-56.72,-57.597500000000004,-61.462500000000006,-57.32333333333333,-60.085,-60.705,-60.765,0
-65.7225,-64.74,-61.0175,-64.41666666666667,-63.425000000000004,-62.824999999999996,-63.769999999999996,1
-58.3575,-59.325,-60.685,-60.34,-60.849999999999994,-59.51499999999999,-60.235,0
-73.4675,-72.09,-65.1825,-77.08,-70.985,-66.98750000000001,-69.305,2
-52.1,-56.05,-58.4625,-55.13666666666668,-62.644999999999996,-57.565,-62.19499999999999,0
-64.9075,-74.0425,-61.8875,-63.076666666666675,-67.8875,-63.434999999999995,-66.96000000000001,3
-68.6625,-66.83500000000001,-69.5725,-74.42666666666666,-67.28,-67.28999999999999,-66.83000000000001,5
-57.072500000000005,-55.32750000000001,-58.3325,-60.836666666666666,-55.69500000000001,-56.5925,-56.004999999999995,4
-54.502500000000005,-55.1325,-61.794999999999995,-57.92666666666667,-58.245,-59.6725,-59.239999999999995,0
-67.035,-73.2325,-58.5075,-56.48,-64.52000000000001,-63.415,-68.48,3
-57.19,-54.37,-56.86,-61.56,-53.45,-54.322500000000005,-53.345,4
-53.42,-59.6175,-60.485,-53.57666666666666,-61.015,-58.0925,-59.655,0
-67.075,-66.75750000000001,-67.5675,-69.77999999999999,-67.58,-67.545,-67.825,5
-61.235,-63.86749999999999,-68.0775,-61.583333333333336,-64.91250000000001,-67.41,-65.47,3
-63.722500000000004,-61.555,-54.627500000000005,-66.06,-59.330000000000005,-55.74,-57.52,6
-63.7525,-64.255,-67.6525,-64.60666666666667,-66.13,-67.565,-67.33500000000001,3
-63.0175,-64.195,-66.6775,-62.843333333333334,-64.92,-69.2425,-69.10499999999999,3
-59.1925,-55.8475,-57.8025,-64.16666666666667,-54.324999999999996,-54.864999999999995,-53.86,6
-59.44,-59.68,-63.385000000000005,-62.13666666666666,-61.39,-61.26,-61.15,0
-67.38,-64.44250000000001,-54.432500000000005,-69.11,-60.785,-55.82,-58.255,1
-57.80499999999999,-57.5225,-60.86,-59.18333333333333,-58.7325,-60.095,-60.445,0
-55.677499999999995,-58.095,-61.17,-56.38666666666666,-58.802499999999995,-59.9,-58.485,0
-53.875,-58.205,-60.822500000000005,-55.04666666666666,-58.6175,-60.615,-59.925,0
